Geração,Iteração,Fitness
71,6,477.534,duplicate,
71,7,477.534,duplicate,
71,8,477.534,duplicate,
71,9,477.534,duplicate,
71,10,477.534,duplicate,
71,11,477.534,duplicate,
71,12,477.534,duplicate,
71,13,477.534,duplicate,
71,14,477.534,duplicate,
71,15,477.534,duplicate,
71,16,477.534,duplicate,
71,17,477.534,duplicate,
71,18,477.534,duplicate,
71,19,477.534,duplicate,
71,20,477.534,duplicate,
71,21,477.534,duplicate,
71,22,477.534,duplicate,
71,23,477.534,duplicate,
71,24,511.98
71,25,504.939
71,26,508.507
71,27,502.053
71,28,520.918
71,29,516.107
71,30,519.746
71,31,503.84
72,0,477.534
72,1,477.534,duplicate,
72,2,477.534,duplicate,
72,3,477.534,duplicate,
72,4,477.534,duplicate,
72,5,477.534,duplicate,
72,6,477.534,duplicate,
72,7,477.534,duplicate,
72,8,477.534,duplicate,
72,9,477.534,duplicate,
72,10,477.534,duplicate,
72,11,477.534,duplicate,
72,12,477.534,duplicate,
72,13,477.534,duplicate,
72,14,477.534,duplicate,
72,15,477.534,duplicate,
72,16,477.534,duplicate,
72,17,477.534,duplicate,
72,18,477.534,duplicate,
72,19,477.534,duplicate,
72,20,477.534,duplicate,
72,21,477.534,duplicate,
72,22,477.534,duplicate,
72,23,477.534,duplicate,
72,24,521.854
72,25,515.908
72,26,527.26
72,27,488.854
72,28,517.188
72,29,532.309
72,30,526.432
72,31,528.093
73,0,477.534
73,1,477.534,duplicate,
73,2,477.534,duplicate,
73,3,477.534,duplicate,
73,4,477.534,duplicate,
73,5,477.534,duplicate,
73,6,477.534,duplicate,
73,7,477.534,duplicate,
73,8,477.534,duplicate,
73,9,477.534,duplicate,
73,10,477.534,duplicate,
73,11,477.534,duplicate,
73,12,477.534,duplicate,
73,13,477.534,duplicate,
73,14,477.534,duplicate,
73,15,477.534,duplicate,
73,16,477.534,duplicate,
73,17,477.534,duplicate,
73,18,477.534,duplicate,
73,19,477.534,duplicate,
73,20,477.534,duplicate,
73,21,477.534,duplicate,
73,22,477.534,duplicate,
73,23,477.534,duplicate,
73,24,497.252
73,25,510.286
73,26,510.506
73,27,527.713
73,28,515.81
73,29,517.121
73,30,510.516
73,31,496.285
74,0,477.534
74,1,477.534,duplicate,
74,2,477.534,duplicate,
74,3,477.534,duplicate,
74,4,477.534,duplicate,
74,5,477.534,duplicate,
74,6,477.534,duplicate,
74,7,477.534,duplicate,
74,8,477.534,duplicate,
74,9,477.534,duplicate,
74,10,477.534,duplicate,
74,11,477.534,duplicate,
74,12,477.534,duplicate,
74,13,477.534,duplicate,
74,14,477.534,duplicate,
74,15,477.534,duplicate,
74,16,477.534,duplicate,
74,17,477.534,duplicate,
74,18,477.534,duplicate,
74,19,477.534,duplicate,
74,20,477.534,duplicate,
74,21,477.534,duplicate,
74,22,477.534,duplicate,
74,23,477.534,duplicate,
74,24,516.567
74,25,531.682
74,26,520.918
74,27,524.265
74,28,508.324
74,29,515.016
74,30,522.437
74,31,542.413
75,0,477.534
75,1,477.534,duplicate,
75,2,477.534,duplicate,
75,3,477.534,duplicate,
75,4,477.534,duplicate,
75,5,477.534,duplicate,
75,6,477.534,duplicate,
75,7,477.534,duplicate,
75,8,477.534,duplicate,
75,9,477.534,duplicate,
75,10,477.534,duplicate,
75,11,477.534,duplicate,
75,12,477.534,duplicate,
75,13,477.534,duplicate,
75,14,477.534,duplicate,
75,15,477.534,duplicate,
75,16,477.534,duplicate,
75,17,477.534,duplicate,
75,18,477.534,duplicate,
75,19,477.534,duplicate,
75,20,477.534,duplicate,
75,21,477.534,duplicate,
75,22,477.534,duplicate,
75,23,477.534,duplicate,
75,24,539.181
75,25,504.266
75,26,494.533
75,27,529.438
75,28,504.266,duplicate,
75,29,494.169
75,30,497.539
75,31,524.548
76,0,477.534
76,1,477.534,duplicate,
76,2,477.534,duplicate,
76,3,477.534,duplicate,
76,4,477.534,duplicate,
76,5,477.534,duplicate,
76,6,477.534,duplicate,
76,7,477.534,duplicate,
76,8,477.534,duplicate,
76,9,477.534,duplicate,
76,10,477.534,duplicate,
76,11,477.534,duplicate,
76,12,477.534,duplicate,
76,13,477.534,duplicate,
76,14,477.534,duplicate,
76,15,477.534,duplicate,
76,16,477.534,duplicate,
76,17,477.534,duplicate,
76,18,477.534,duplicate,
76,19,477.534,duplicate,
76,20,477.534,duplicate,
76,21,477.534,duplicate,
76,22,477.534,duplicate,
76,23,477.534,duplicate,
76,24,504.734
76,25,498.48
76,26,530.166
76,27,516.334
76,28,503.904
76,29,521.648
76,30,516.334,duplicate,
76,31,521.785
77,0,477.534
77,1,477.534,duplicate,
77,2,477.534,duplicate,
77,3,477.534,duplicate,
77,4,477.534,duplicate,
77,5,477.534,duplicate,
77,6,477.534,duplicate,
77,7,477.534,duplicate,
77,8,477.534,duplicate,
77,9,477.534,duplicate,
77,10,477.534,duplicate,
77,11,477.534,duplicate,
77,12,477.534,duplicate,
77,13,477.534,duplicate,
77,14,477.534,duplicate,
77,15,477.534,duplicate,
77,16,477.534,duplicate,
77,17,477.534,duplicate,
77,18,477.534,duplicate,
77,19,477.534,duplicate,
77,20,477.534,duplicate,
77,21,477.534,duplicate,
77,22,477.534,duplicate,
77,23,477.534,duplicate,
77,24,477.534,duplicate,
77,25,529.025
77,26,515.848
77,27,503.219
77,28,505.56
77,29,494.432
77,30,542.413
77,31,525.639
78,0,477.534
78,1,477.534,duplicate,
78,2,477.534,duplicate,
78,3,477.534,duplicate,
78,4,477.534,duplicate,
78,5,477.534,duplicate,
78,6,477.534,duplicate,
78,7,477.534,duplicate,
78,8,477.534,duplicate,
78,9,477.534,duplicate,
78,10,477.534,duplicate,
78,11,477.534,duplicate,
78,12,477.534,duplicate,
78,13,477.534,duplicate,
78,14,477.534,duplicate,
78,15,477.534,duplicate,
78,16,477.534,duplicate,
78,17,477.534,duplicate,
78,18,477.534,duplicate,
78,19,477.534,duplicate,
78,20,477.534,duplicate,
78,21,477.534,duplicate,
78,22,477.534,duplicate,
78,23,477.534,duplicate,
78,24,531.465
78,25,502.021
78,26,520.692
78,27,503.964
78,28,514.135
78,29,514.49
78,30,532.531
78,31,501.573
79,0,477.534
79,1,477.534,duplicate,
79,2,477.534,duplicate,
79,3,477.534,duplicate,
79,4,477.534,duplicate,
79,5,477.534,duplicate,
79,6,477.534,duplicate,
79,7,477.534,duplicate,
79,8,477.534,duplicate,
79,9,477.534,duplicate,
79,10,477.534,duplicate,
79,11,477.534,duplicate,
79,12,477.534,duplicate,
79,13,477.534,duplicate,
79,14,477.534,duplicate,
79,15,477.534,duplicate,
79,16,477.534,duplicate,
79,17,477.534,duplicate,
79,18,477.534,duplicate,
79,19,477.534,duplicate,
79,20,477.534,duplicate,
79,21,477.534,duplicate,
79,22,477.534,duplicate,
79,23,477.534,duplicate,
79,24,515.718
79,25,524.548
79,26,508.583
79,27,539.019
79,28,510.747
79,29,523.448
79,30,508.62
79,31,524.479
80,0,477.534
80,1,477.534,duplicate,
80,2,477.534,duplicate,
80,3,477.534,duplicate,
80,4,477.534,duplicate,
80,5,477.534,duplicate,
80,6,477.534,duplicate,
80,7,477.534,duplicate,
80,8,477.534,duplicate,
80,9,477.534,duplicate,
80,10,477.534,duplicate,
80,11,477.534,duplicate,
80,12,477.534,duplicate,
80,13,477.534,duplicate,
80,14,477.534,duplicate,
80,15,477.534,duplicate,
80,16,477.534,duplicate,
80,17,477.534,duplicate,
80,18,477.534,duplicate,
80,19,477.534,duplicate,
80,20,477.534,duplicate,
80,21,477.534,duplicate,
80,22,477.534,duplicate,
80,23,477.534,duplicate,
80,24,522.089
80,25,507.134
80,26,517.556
80,27,477.534,duplicate,
80,28,515.352
80,29,504.954
80,30,524.239
80,31,507.847
81,0,477.534
81,1,477.534,duplicate,
81,2,477.534,duplicate,
81,3,477.534,duplicate,
81,4,477.534,duplicate,
81,5,477.534,duplicate,
81,6,477.534,duplicate,
81,7,477.534,duplicate,
81,8,477.534,duplicate,
81,9,477.534,duplicate,
81,10,477.534,duplicate,
81,11,477.534,duplicate,
81,12,477.534,duplicate,
81,13,477.534,duplicate,
81,14,477.534,duplicate,
81,15,477.534,duplicate,
81,16,477.534,duplicate,
81,17,477.534,duplicate,
81,18,477.534,duplicate,
81,19,477.534,duplicate,
81,20,477.534,duplicate,
81,21,477.534,duplicate,
81,22,477.534,duplicate,
81,23,477.534,duplicate,
81,24,494.533
81,25,519.655
81,26,497.937
81,27,509.917
81,28,490.032
81,29,527.26
81,30,477.534,duplicate,
81,31,501.665
82,0,477.534
82,1,477.534,duplicate,
82,2,477.534,duplicate,
82,3,477.534,duplicate,
82,4,477.534,duplicate,
82,5,477.534,duplicate,
82,6,477.534,duplicate,
82,7,477.534,duplicate,
82,8,477.534,duplicate,
82,9,477.534,duplicate,
82,10,477.534,duplicate,
82,11,477.534,duplicate,
82,12,477.534,duplicate,
82,13,477.534,duplicate,
82,14,477.534,duplicate,
82,15,477.534,duplicate,
82,16,477.534,duplicate,
82,17,477.534,duplicate,
82,18,477.534,duplicate,
82,19,477.534,duplicate,
82,20,477.534,duplicate,
82,21,477.534,duplicate,
82,22,477.534,duplicate,
82,23,477.534,duplicate,
82,24,516.983
82,25,508.507
82,26,521.889
82,27,521.077
82,28,503.055
82,29,532.218
82,30,524.312
82,31,518.135
83,0,477.534
83,1,477.534,duplicate,
83,2,477.534,duplicate,
83,3,477.534,duplicate,
83,4,477.534,duplicate,
83,5,477.534,duplicate,
83,6,477.534,duplicate,
83,7,477.534,duplicate,
83,8,477.534,duplicate,
83,9,477.534,duplicate,
83,10,477.534,duplicate,
83,11,477.534,duplicate,
83,12,477.534,duplicate,
83,13,477.534,duplicate,
83,14,477.534,duplicate,
83,15,477.534,duplicate,
83,16,477.534,duplicate,
83,17,477.534,duplicate,
83,18,477.534,duplicate,
83,19,477.534,duplicate,
83,20,477.534,duplicate,
83,21,477.534,duplicate,
83,22,477.534,duplicate,
83,23,477.534,duplicate,
83,24,531.81
83,25,496.351
83,26,516.972
83,27,523.204
83,28,507.508
83,29,497.539
83,30,532.249
83,31,523.962
84,0,477.534
84,1,477.534,duplicate,
