Geração,Iteração,Fitness
26,5,10.5289,duplicate,
26,6,10.5289,duplicate,
26,7,10.5289,duplicate,
26,8,10.5289,duplicate,
26,9,10.5289,duplicate,
26,10,10.5289,duplicate,
26,11,10.5289,duplicate,
26,12,10.5289,duplicate,
26,13,10.5289,duplicate,
26,14,10.5289,duplicate,
26,15,10.5289,duplicate,
26,16,10.5289,duplicate,
26,17,10.5289,duplicate,
26,18,10.5289,duplicate,
26,19,10.5289,duplicate,
26,20,10.5289,duplicate,
26,21,10.5289,duplicate,
26,22,10.5289,duplicate,
26,23,10.5289,duplicate,
26,24,57.1406
26,25,79.3042
26,26,23.291
26,27,65.8076
26,28,57.6977
26,29,52.0768
26,30,75.9736
26,31,55.6347
27,0,10.5289
27,1,10.5289,duplicate,
27,2,10.5289,duplicate,
27,3,10.5289,duplicate,
27,4,10.5289,duplicate,
27,5,10.5289,duplicate,
27,6,10.5289,duplicate,
27,7,10.5289,duplicate,
27,8,10.5289,duplicate,
27,9,10.5289,duplicate,
27,10,10.5289,duplicate,
27,11,10.5289,duplicate,
27,12,10.5289,duplicate,
27,13,10.5289,duplicate,
27,14,10.5289,duplicate,
27,15,10.5289,duplicate,
27,16,10.5289,duplicate,
27,17,10.5289,duplicate,
27,18,10.5289,duplicate,
27,19,10.5289,duplicate,
27,20,10.5289,duplicate,
27,21,10.5289,duplicate,
27,22,10.5289,duplicate,
27,23,10.5289,duplicate,
27,24,52.781
27,25,60.6928
27,26,54.1562
27,27,67.4547
27,28,79.172
27,29,70.7456
27,30,65.6079
27,31,59.8573
28,0,10.5289
28,1,10.5289,duplicate,
28,2,10.5289,duplicate,
28,3,10.5289,duplicate,
28,4,10.5289,duplicate,
28,5,10.5289,duplicate,
28,6,10.5289,duplicate,
28,7,10.5289,duplicate,
28,8,10.5289,duplicate,
28,9,10.5289,duplicate,
28,10,10.5289,duplicate,
28,11,10.5289,duplicate,
28,12,10.5289,duplicate,
28,13,10.5289,duplicate,
28,14,10.5289,duplicate,
28,15,10.5289,duplicate,
28,16,10.5289,duplicate,
28,17,10.5289,duplicate,
28,18,10.5289,duplicate,
28,19,10.5289,duplicate,
28,20,10.5289,duplicate,
28,21,10.5289,duplicate,
28,22,10.5289,duplicate,
28,23,10.5289,duplicate,
28,24,56.452
28,25,38.0911
28,26,84.4871
28,27,48.1103
28,28,62.9386
28,29,88.909
28,30,70.0684
28,31,90.9287
29,0,10.5289
29,1,10.5289,duplicate,
29,2,10.5289,duplicate,
29,3,10.5289,duplicate,
29,4,10.5289,duplicate,
29,5,10.5289,duplicate,
29,6,10.5289,duplicate,
29,7,10.5289,duplicate,
29,8,10.5289,duplicate,
29,9,10.5289,duplicate,
29,10,10.5289,duplicate,
29,11,10.5289,duplicate,
29,12,10.5289,duplicate,
29,13,10.5289,duplicate,
29,14,10.5289,duplicate,
29,15,10.5289,duplicate,
29,16,10.5289,duplicate,
29,17,10.5289,duplicate,
29,18,10.5289,duplicate,
29,19,10.5289,duplicate,
29,20,10.5289,duplicate,
29,21,10.5289,duplicate,
29,22,10.5289,duplicate,
29,23,10.5289,duplicate,
29,24,72.9073
29,25,52.3111
29,26,38.7204
29,27,28.3845
29,28,37.0387
29,29,51.9626
29,30,58.0452
29,31,64.2438
30,0,10.5289
30,1,10.5289,duplicate,
30,2,10.5289,duplicate,
30,3,10.5289,duplicate,
30,4,10.5289,duplicate,
30,5,10.5289,duplicate,
30,6,10.5289,duplicate,
30,7,10.5289,duplicate,
30,8,10.5289,duplicate,
30,9,10.5289,duplicate,
30,10,10.5289,duplicate,
30,11,10.5289,duplicate,
30,12,10.5289,duplicate,
30,13,10.5289,duplicate,
30,14,10.5289,duplicate,
30,15,10.5289,duplicate,
30,16,10.5289,duplicate,
30,17,10.5289,duplicate,
30,18,10.5289,duplicate,
30,19,10.5289,duplicate,
30,20,10.5289,duplicate,
30,21,10.5289,duplicate,
30,22,10.5289,duplicate,
30,23,10.5289,duplicate,
30,24,88.5346
30,25,72.3415
30,26,68.0129
30,27,71.406
30,28,64.163
30,29,41.4569
30,30,32.9717
30,31,32.9717,duplicate,
31,0,10.5289
31,1,10.5289,duplicate,
31,2,10.5289,duplicate,
31,3,10.5289,duplicate,
31,4,10.5289,duplicate,
31,5,10.5289,duplicate,
31,6,10.5289,duplicate,
31,7,10.5289,duplicate,
31,8,10.5289,duplicate,
31,9,10.5289,duplicate,
31,10,10.5289,duplicate,
31,11,10.5289,duplicate,
31,12,10.5289,duplicate,
31,13,10.5289,duplicate,
31,14,10.5289,duplicate,
31,15,10.5289,duplicate,
31,16,10.5289,duplicate,
31,17,10.5289,duplicate,
31,18,10.5289,duplicate,
31,19,10.5289,duplicate,
31,20,10.5289,duplicate,
31,21,10.5289,duplicate,
31,22,10.5289,duplicate,
31,23,10.5289,duplicate,
31,24,70.1168
31,25,52.898
31,26,60.7114
31,27,43.5579
31,28,82.2428
31,29,27.126
31,30,49.3589
31,31,26.8331
32,0,10.5289
32,1,10.5289,duplicate,
32,2,10.5289,duplicate,
32,3,10.5289,duplicate,
32,4,10.5289,duplicate,
32,5,10.5289,duplicate,
32,6,10.5289,duplicate,
32,7,10.5289,duplicate,
32,8,10.5289,duplicate,
